nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
LYCEE PRIVE RATOUSMANEG DE DISSOMEY;BF;Centre-Sud;GUIBA;Collège;BF-17489;Privé reconnu;2024-2025
LYCEE PRIVE ATTI LA GRACE;BF;Centre-Sud;MANGA;Collège;BF-17490;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT URIEL;BF;Centre-Sud;OUDA;Collège;BF-17491;Privé reconnu;2024-2025
LYCEE PRIVE WENDPANGA DE BINDE;BF;Centre-Sud;BINDE;Collège;BF-17492;Privé reconnu;2024-2025
COLLEGE PRIVE NASA BOUGOUM;BF;Centre-Sud;GON-BOUSSOUGOU;Collège;BF-17493;Privé reconnu;2024-2025
LYCEE PRIVE D'ENSEIGNEMENT TECHNIQUE MANEGD-ZANGA;BF;Centre-Sud;SAPONE;Centre de formation;BF-17494;Privé reconnu;2024-2025
LYCEE PRIVE TECHNIQUE PATRICIA-DOR;BF;Centre-Sud;KAYAO;Centre de formation;BF-17495;Privé reconnu;2024-2025
CENTRE DE:FORMATION ARTS ET METIERS;BF;Centre-Sud;PO;Centre de formation;BF-17496;Privé reconnu;2024-2025
LYCEE DES TECHNIQUES APPLIQUEES 111;BF;Centre-Sud;PO;Centre de formation;BF-17497;Privé reconnu;2024-2025
LYCEE PRIVE TECHNIQUE ET PROFESSIONNEL LA VISION DE PO;BF;Centre-Sud;PO;Centre de formation;BF-17498;Privé reconnu;2024-2025
LYCEE PRIVE TECHNIQUE LE TECHNICIEN COMPTABLE DE PO;BF;Centre-Sud;PO;Centre de formation;BF-17499;Privé reconnu;2024-2025
LYCEE PRIVE TECHNIQUE ET PROFESSIONNEL« LA VISION DE TIEBELE »;BF;Centre-Sud;TIEBELE;Centre de formation;BF-17500;Privé reconnu;2024-2025
LYCEE PRIVE TECHNIQUE ET PROFESSIONNEL LES BATISSEURS;BF;Centre-Sud;MANGA;Centre de formation;BF-17501;Privé reconnu;2024-2025
LYCEE PRIVE DU CENTRE D'EDUCATION ET DE FORMATION DE GAMPELA;BF;Centre;GAMPELA;Collège;BF-17502;Privé reconnu;2024-2025
LYCEE PRIVE ÉVANGÉL IQ UE STAFFORD;BF;Centre;SAABA;Collège;BF-17503;Privé reconnu;2024-2025
LYCEE PRIVE SAINTE RITA;BF;Centre;GAMPELA;Collège;BF-17504;Privé reconnu;2024-2025
COLLEGE PRIVE EVAN GELIQUE ADI/AID DES AD;BF;Centre;GAMPELA;Collège;BF-17505;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE BLESSING DE GAMPELA;BF;Centre;GAMPELA;Collège;BF-17506;Privé reconnu;2024-2025
COLLEGE PRIVE TRESOR D'AFRIQUE;BF;Centre;KOMPI-IPALA;Collège;BF-17507;Privé reconnu;2024-2025
LYCEE PRIVE LA GRACE DE NABELIN;BF;Centre;KOMPI-IPALA;Collège;BF-17508;Privé reconnu;2024-2025
CO:...LEGE PRIVE DE L'AVENI R SAINT JUDICAEL;BF;Centre;KOMSILGA;Collège;BF-17509;Privé reconnu;2024-2025
COLLEGE PRIVE EANGELI QUE SCHALOM;BF;Centre;KOMSILGA;Collège;BF-17510;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE PIERRE SONGNABA;BF;Centre;KOMSILGA;Collège;BF-17511;Privé reconnu;2024-2025
COLLEGE PRIVE JEHOVA-JIRE;BF;Centre;KOMSILGA;Collège;BF-17512;Privé reconnu;2024-2025
COLLEGE PRIVE LA SELECTION;BF;Centre;KOMSILGA;Collège;BF-17513;Privé reconnu;2024-2025
COLLEGE PRIVE MIXTE TEEGAWENDE DE KOMSILGA;BF;Centre;KOMSILGA;Collège;BF-17514;Privé reconnu;2024-2025
COLLEGE PRIVE NABYOURE DANIEL;BF;Centre;KOUBRI;Collège;BF-17515;Privé reconnu;2024-2025
COLLEGE PRIVE NAZINNENGOUBA;BF;Centre;KOMSILGA;Collège;BF-17516;Privé reconnu;2024-2025
LYCEE PRIVE BENAIA;BF;Centre;KOMSILGA;Collège;BF-17517;Privé reconnu;2024-2025
LYCEE PRIVE CESTO;BF;Centre;KOMSILGA;Collège;BF-17518;Privé reconnu;2024-2025
LYCEE PRIVE DEO GRACIAS;BF;Centre;KOMSILGA;Collège;BF-17519;Privé reconnu;2024-2025
LYCEE PRIVE DU COMPLEXE SCOLAIRE NONGTABA;BF;Centre;KOMSILGA;Collège;BF-17520;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE BETH EL;BF;Centre;KOMSILGA;Collège;BF-17521;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE EZRA;BF;Centre;KOMSILGA;Collège;BF-17522;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE REVEREND JOSEPH;BF;Centre;KOMSILGA;Collège;BF-17523;Privé reconnu;2024-2025
LYCEE PRIVE FABIS;BF;Centre;KOMSILGA;Collège;BF-17524;Privé reconnu;2024-2025
LYCEE PRIVE MAYA ANGELOU;BF;Centre;KOMSILGA;Collège;BF-17525;Privé reconnu;2024-2025
LYCEE PRIVE NEBNOMA FREDERIC;BF;Centre;KOMSILGA;Collège;BF-17526;Privé reconnu;2024-2025
LYCEE PRIVE SAINT ROMAIN;BF;Centre;KOMSILGA;Collège;BF-17527;Privé reconnu;2024-2025
LYCEE PRIVE EL SHADDAI DE KIERYAOGHIN;BF;Centre;KOMSILGA;Collège;BF-17528;Privé reconnu;2024-2025
LYCEE PRIVE SCIENTIFIQUE DU SUD (EX. LYCEE PRIVE FAWAZ);BF;Centre;KOMSILGA;Collège;BF-17529;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE LA GRACE DE BAGTOGDO;BF;Centre;KOMSILGA;Collège;BF-17530;Privé reconnu;2024-2025
(EX. COLLEGE PRIVE FEEDING NATION THROUGH EDUCATION);BF;Centre;KOMSILGA;Collège;BF-17531;Privé reconnu;2024-2025
LYCEE PRIVE ADONAI;BF;Centre;KOMSILGA;Collège;BF-17532;Privé reconnu;2024-2025
COLLEGE PRIVE LAWULI;BF;Centre;KOMSILGA;Collège;BF-17533;Privé reconnu;2024-2025
LYCEE PRIVE DU COMPLEXE SCOLAIRE BON PASTEUR;BF;Centre;KOMSILGA;Collège;BF-17534;Privé reconnu;2024-2025
LYCEE PRIVE ALBAYANE C;BF;Centre;KOMSILGA;Collège;BF-17535;Privé reconnu;2024-2025
COLLEGE PRIVE BAOWENDSOM;BF;Centre;KOUBRI;Collège;BF-17536;Privé reconnu;2024-2025
LYCEE PRIVE DES JEUNES FILLES DE KOUBRI;BF;Centre;KOUBRI;Collège;BF-17537;Privé reconnu;2024-2025
COLLEGE PRIVE KUILIGA ELISABETH;BF;Centre;KOUBRI;Collège;BF-17538;Privé reconnu;2024-2025
LYCEE PRIVE SAINT ANTOINE DE PADOUE;BF;Centre;KOUBRI;Collège;BF-17539;Privé reconnu;2024-2025
LYCEE PRIVE DES ENFANTS DU MILLENAIRE DE KOUBRI;BF;Centre;KOUBRI;Collège;BF-17540;Privé reconnu;2024-2025
LYCEE PRIVE IMAM AL-BOUKHARI;BF;Centre;KOUBRI;Collège;BF-17541;Privé reconnu;2024-2025
LYCEE PRIVE MODERNE LES LEADERS;BF;Centre;KOUBRI;Collège;BF-17542;Privé reconnu;2024-2025
COLLEGE PRIVE LES ELITES DE KOUBRI;BF;Centre;KOUBRI;Collège;BF-17543;Privé reconnu;2024-2025
LYCEE PRIVE ZAWARE;BF;Centre;KOUBRI;Collège;BF-17544;Privé reconnu;2024-2025
COLLEGE PRIVE YAMWEKRE;BF;Centre;KOUBRI;Collège;BF-17545;Privé reconnu;2024-2025
LYCEE PRIVE NEW KIDS;BF;Centre;KOUBRI;Collège;BF-17546;Privé reconnu;2024-2025
LYCEE PRIVE PIMA INTERNATIONAL SCHOOL;BF;Centre;OUAGADOUGOU/ARRDT. 04;Collège;BF-17547;Privé reconnu;2024-2025
LYCEE PRIVE WEND MANEGDA;BF;Centre;OUMDOUGOU;Collège;BF-17548;Privé reconnu;2024-2025
LYCEE PRIVE LA BOUSSOLE;BF;Centre;OUAGA;Collège;BF-17549;Privé reconnu;2024-2025
LYCEE PRIVE WENDBARKA;BF;Centre;OUAGA;Collège;BF-17550;Privé reconnu;2024-2025
ASPIRAT SAINTE MARIA GORETTI;BF;Centre;OUAGADOUGOU;Collège;BF-17551;Privé reconnu;2024-2025
CEPRODIF;BF;Centre;OUAGADOUGOU;Collège;BF-17552;Privé reconnu;2024-2025
COLLEGE BISSONGO IL;BF;Centre;OUAGADOUGOU;Collège;BF-17553;Privé reconnu;2024-2025
COLLEGE PRIVE ACADEMIE DES LEADERS;BF;Centre;OUAGADOUGOU;Collège;BF-17554;Privé reconnu;2024-2025
COLLEGE PRIVE LA LUMIERE TEGAWENDE;BF;Centre;SMBA;Collège;BF-17555;Privé reconnu;2024-2025
COLLEGE PRIVE ALPHA;BF;Centre;OUAGADOUGOU;Collège;BF-17556;Privé reconnu;2024-2025
LYCEE PRIVE MODERNE KOTYB;BF;Centre;BOULMIOUGOU;Collège;BF-17557;Privé reconnu;2024-2025
COLLEGE PRIVE AMADOU AMPATE BA;BF;Centre;OUAGADOUGOU;Collège;BF-17558;Privé reconnu;2024-2025
COLLEGE PRIVE ANAIA;BF;Centre;OUAGADOUGOU;Collège;BF-17559;Privé reconnu;2024-2025
COLLEGE PRIVE ANDAL;BF;Centre;OUAGADOUGOU;Collège;BF-17560;Privé reconnu;2024-2025
COLLEGE PRIVE APOSTOLIQUE;BF;Centre;OUAGADOUGOU;Collège;BF-17561;Privé reconnu;2024-2025
COLLEGE PRIVE AVENIR KISWENDSIDA;BF;Centre;OUAGADOUGOU;Collège;BF-17562;Privé reconnu;2024-2025
COLLEGE PRIVE BANGRE-YIDA;BF;Centre;OUAGADOUGOU;Collège;BF-17563;Privé reconnu;2024-2025
LYCEE PRIVE BANGWENDE;BF;Centre;OUAGADOUGOU/ARRDT. 3;Collège;BF-17564;Privé reconnu;2024-2025
COLLEGE PRIVE BAO YAM;BF;Centre;OUAGADOUGOU;Collège;BF-17565;Privé reconnu;2024-2025
LYCEE PRIVE BAOBANGRE;BF;Centre;OUAGADOUGOU/ARRDT. 4;Collège;BF-17566;Privé reconnu;2024-2025
LYCEE PRIVE BARAKEEL;BF;Centre;OUAGADOUGOU;Collège;BF-17567;Privé reconnu;2024-2025
LYCEE PRIVE BELEMTISSE;BF;Centre;OUAGADOUGOU/ARRDT/ 4;Collège;BF-17568;Privé reconnu;2024-2025
COLLEGE PRIVE BEN BATOUTA (SECTION FRANÇAISE);BF;Centre;OUAGADOUGOU;Collège;BF-17569;Privé reconnu;2024-2025
COLLEGE PRIVE BENDRE;BF;Centre;OUAGADOUGOU/ARRDT. 9;Collège;BF-17570;Privé reconnu;2024-2025
IL YLA:I: T"KIVI: T:SUT:SLAVV'T:NUT;BF;Centre;IUL '\GAUUUGOU/ARRD 1.  :S;Collège;BF-17571;Privé reconnu;2024-2025
COLLEGE PRIVE BOULMIOUGOU EVANGELIQUE;BF;Centre;OUAGADOUGOU;Collège;BF-17572;Privé reconnu;2024-2025
COLLEGE PRIVE CALEB;BF;Centre;OUAGADOUGOU/ARRDT. 6;Collège;BF-17573;Privé reconnu;2024-2025
COLLEGE PRIVE CATHOLIQUE MARIE POUSSEPEIN;BF;Centre;OUAGADOUGOU;Collège;BF-17574;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT LAURNET DE TANGHIN (EX COLLEGE PRIVE CHARLES PEGUY);BF;Centre;OUAGADOUGOU/ARRDT. 4;Collège;BF-17575;Privé reconnu;2024-2025
COLLEGE PRIVE CHEIHK ANTA DIOP;BF;Centre;OUAGADOUGOU;Collège;BF-17576;Privé reconnu;2024-2025
COLLEGE PRIVE DAROULD HOUDA;BF;Centre;OUAGADOUGOU;Collège;BF-17577;Privé reconnu;2024-2025
COLLEGE PRIVE DE KILWIN IL;BF;Centre;OUAGADOUGOU;Collège;BF-17578;Privé reconnu;2024-2025
COLLEGE PRIVE DE L'AVENIR SAINT MICHEL DE OUAGA CASMO;BF;Centre;OUAGADOUGOU;Collège;BF-17579;Privé reconnu;2024-2025
LYCEE PRIVE ZOODO (EX. LYCEE PRIVE DE L'ESPERANCE);BF;Centre;OUAGADOUGOU;Collège;BF-17580;Privé reconnu;2024-2025
COLLEGE PRIVE DU COMPLEXE SCOLAIRE LA CONVICTION;BF;Centre;OUAGADOUGOU;Collège;BF-17581;Privé reconnu;2024-2025
SAABA;BF;Centre;SAABA;Collège;BF-17582;Privé reconnu;2024-2025
COLLEGE PRIVE DU FUTUR;BF;Centre;OUAGADOUGOU/ARRONDT. 9 SECTEUR38;Collège;BF-17583;Privé reconnu;2024-2025
COLLEGE PRIVE DU GROUPE EDIF;BF;Centre;OUAGADOUGOU;Collège;BF-17584;Privé reconnu;2024-2025
COLLEGE PRIVE DU GROUPE SCOLAIRE BETSAEEL "LE SAVOIR";BF;Centre;OUAGADOUGOU/ARRONDT. 8 SECTEUR 35;Collège;BF-17585;Privé reconnu;2024-2025
COLLEGE PRIVE DU GROUPE SCOLAIRE EDAR MORIN;BF;Centre;OUAGADOUGOU;Collège;BF-17586;Privé reconnu;2024-2025
COLLEGE PRIVE DU GROUPE SCOLAIRE SAINTE ODETTE;BF;Centre;OUAGADOUGOU;Collège;BF-17587;Privé reconnu;2024-2025
COLLEGE PRIVE DUNI YADGA;BF;Centre;OUAGADOUGOU;Collège;BF-17588;Privé reconnu;2024-2025
COLLEGE PRIVE ESEN EZER;BF;Centre;OUAGADOUGOU/ARRDT. 4;Collège;BF-17589;Privé reconnu;2024-2025
COLLEGE PRIVE EL-ELIASAPH;BF;Centre;SAABA;Collège;BF-17590;Privé reconnu;2024-2025
COLLEGE PRIVE EL-NOUR;BF;Centre;OUAGADOUGOU;Collège;BF-17591;Privé reconnu;2024-2025
COLLEGE PRIVE EL-SCHILO;BF;Centre;OUAGADOUGOU;Collège;BF-17592;Privé reconnu;2024-2025
LYCEE PRIVE ETOILE;BF;Centre;OUAGADOUGOU/ARRDT. 5;Collège;BF-17593;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE ANNIE FRANCA 11;BF;Centre;SAABA;Collège;BF-17594;Privé reconnu;2024-2025
COLLEGE PRIVE FRANCO ARABE EL HADJ ADAMA;BF;Centre;OUAGADOUGOU;Collège;BF-17595;Privé reconnu;2024-2025
COLLEGE PRIVE GABRIEL TABORIN;BF;Centre;SAABA;Collège;BF-17596;Privé reconnu;2024-2025
96 CENTRE COLLEGE PRIVE GIRA IMANA;BF;Centre;OUAGADOUGOU/ARRDT. 11;Collège;BF-17597;Privé reconnu;2024-2025
COLLEGE PRIVE HADJA KOTOUGOU DIALLO;BF;Centre;OUAGADOUGOU/ARRDT. 4;Collège;BF-17598;Privé reconnu;2024-2025
COLLEGE PRIVE HANDAL;BF;Centre;OUAGADOUGOU;Collège;BF-17599;Privé reconnu;2024-2025
LYCEE PRIVE HORIZON INTERNATIONAL;BF;Centre;OUAGADOUGOU/ARRDT. 12;Collège;BF-17600;Privé reconnu;2024-2025
COLLEGE PRIVE IMA;BF;Centre;OUAGADOUGOU;Collège;BF-17601;Privé reconnu;2024-2025
COLLEGE PRIVE INTER JAKEDI;BF;Centre;OUAGADOUGOU;Collège;BF-17602;Privé reconnu;2024-2025
LYCÉE PRIVÉ SAINT JOSEPH L'ARTISAN (EX. LYCEE PRIVE INTERNATIONAL CABESSA);BF;Centre;OUAGADOUGOU/ARRDT. 10;Collège;BF-17603;Privé reconnu;2024-2025
LYCEE PRIVE KILO-BER;BF;Centre;OUAGADOUGOU/ARRDT. 11;Collège;BF-17604;Privé reconnu;2024-2025
COLLEGE PRIVE KILWIN PLUS;BF;Centre;OUAGADOUGOU;Collège;BF-17605;Privé reconnu;2024-2025
COLLEGE PRIVE KOLYAM INTERNATIONAL;BF;Centre;OUAGADOUGOU;Collège;BF-17606;Privé reconnu;2024-2025
COLLEGE PRIVE KONWENDWAOGRE;BF;Centre;OUAGADOUGOU;Collège;BF-17607;Privé reconnu;2024-2025
COLLEGE PRIVE KOS-YAM DE ROUMTENGA;BF;Centre;OUAGADOUGOU;Collège;BF-17608;Privé reconnu;2024-2025
COLLEGE PRIVE LA BASE;BF;Centre;OUAGADOUGOU;Collège;BF-17609;Privé reconnu;2024-2025
COLLEGE PRIVE LA BRUYERE SAINTE ISABELLE;BF;Centre;OUAGADOUGOU;Collège;BF-17610;Privé reconnu;2024-2025
COLLEGE PRIVE LA CLARTE;BF;Centre;OUAGADOUGOU;Collège;BF-17611;Privé reconnu;2024-2025
COLLEGE PRIVE LA CLE DE LA REUSSITE;BF;Centre;OUAGADOUGOU;Collège;BF-17612;Privé reconnu;2024-2025
COLLEGE PRIVE LA COLOMBE;BF;Centre;OUAGADOUGOU;Collège;BF-17613;Privé reconnu;2024-2025
COLLEGE PRIVE LA COLOMBE IL;BF;Centre;OUAGADOUGOU;Collège;BF-17614;Privé reconnu;2024-2025
LYCEE PRIVE AUREOLE (EX LYCEE PRIVE LA COUR DU SAVOIR);BF;Centre;OUAGADOUGOU/ARRDT. 6;Collège;BF-17615;Privé reconnu;2024-2025
COLLEGE PRIVE LA FAVORITE;BF;Centre;OUAGADOUGOU;Collège;BF-17616;Privé reconnu;2024-2025
COLLEGE PRIVE LA FRATERNITE;BF;Centre;OUAGADOUGOU;Collège;BF-17617;Privé reconnu;2024-2025
COLLEGE PRIVE LA VERDURE DE BASSINKO;BF;Centre;OUAGADOUGOU;Collège;BF-17618;Privé reconnu;2024-2025
COLLEGE PRIVE LA VERDURE DE TAMPOUY;BF;Centre;OUAGADOUGOU;Collège;BF-17619;Privé reconnu;2024-2025
COLLEGE PRIVE LA VOIE DU SUCCES;BF;Centre;OUAGADOUGOU;Collège;BF-17620;Privé reconnu;2024-2025
COLLEGE PRIVE LA SALLE BADENYA;BF;Centre;OUAGADOUGOU;Collège;BF-17621;Privé reconnu;2024-2025
LYCEE PRIVE LE CHANDELIER DU FASO;BF;Centre;OUAGADOUGOU/ARRDT. 10;Collège;BF-17622;Privé reconnu;2024-2025
COLLEGE PRIVE LE CONTA MANEGRE;BF;Centre;OUAGADOUGOU/ARRONDT. 7;Collège;BF-17623;Privé reconnu;2024-2025
COLLEGE PRIVE LE PLUS;BF;Centre;OUAGADOUGOU;Collège;BF-17624;Privé reconnu;2024-2025
COLLEGE PRIVE LE REPERE (EX COLLEGE PRIVE AISSA);BF;Centre;OUAGADOUGOU;Collège;BF-17625;Privé reconnu;2024-2025
COLLEGE PRIVE LES BEATITUDES;BF;Centre;OUAGADOUGOU;Collège;BF-17626;Privé reconnu;2024-2025
COLLEGE PRIVE LES ETOILES BRILLANTES;BF;Centre;OUAGADOUGOU/ARRDT. 8;Collège;BF-17627;Privé reconnu;2024-2025
COLLEGE PRIVE LES ETOILES DU SAVOIR;BF;Centre;OUAGADOUGOU;Collège;BF-17628;Privé reconnu;2024-2025
COLLEGE PRIVE LES GRACES;BF;Centre;OUAGADOUGOU;Collège;BF-17629;Privé reconnu;2024-2025
COLLEGE PRIVE L'EXCELLENCE DE BOSSA;BF;Centre;OUAGADOUGOU/ARRDT. 7;Collège;BF-17630;Privé reconnu;2024-2025
COLLEGE PRIVE PRESTIGE INTERNATIONAL (EX. COLLEGE PRIVE INTELLIGENTSIA);BF;Centre;OUAGADOUGOU;Collège;BF-17631;Privé reconnu;2024-2025
COLLEGE PRIVE MARGUERITE YOURCENAR SITE A;BF;Centre;OUAGADOUGOU;Collège;BF-17632;Privé reconnu;2024-2025
COLLEGE PRIVE MARGUERITE YOURCENAR DE BOGODOGO;BF;Centre;OUAGADOUGOU/ARRDT. 11;Collège;BF-17633;Privé reconnu;2024-2025
COLLEGE PRIVE MARGUERITE YOURCENAR SITE B;BF;Centre;OUAGADOUGOU;Collège;BF-17634;Privé reconnu;2024-2025
COLLEGE PRIVE MARTIN LUTHER;BF;Centre;OUAGADOUGOU;Collège;BF-17635;Privé reconnu;2024-2025
COLLEGE PRIVE MIXTE DE TANGHIN;BF;Centre;OUAGADOUGOU;Collège;BF-17636;Privé reconnu;2024-2025
COLLEGE PRIVE MIXTE LA PAIX;BF;Centre;BOULMIOUGOU;Collège;BF-17637;Privé reconnu;2024-2025
COLLEGE PRIVE MIXTE WEND YAM;BF;Centre;OUAGADOUGOU;Collège;BF-17638;Privé reconnu;2024-2025
COLLEGE PRIVE MODERNE RATAMALGRE;BF;Centre;OUAGADOUGOU;Collège;BF-17639;Privé reconnu;2024-2025
LYCEE PRIVE NABONSWENDE DE YAMTENGA (EX COLLEGE PRIVE NABONSWENDE DE YAMTENGA);BF;Centre;OUAGADOUGOU/ARRDT. 11;Collège;BF-17640;Privé reconnu;2024-2025
COLLEGE PRIVE NAB-PANGA;BF;Centre;OUAGADOUGOU/ARRDT. 5;Collège;BF-17641;Privé reconnu;2024-2025
LYCEE PRIVE NAHALIEL;BF;Centre;OUAGADOUGOU/ARRDT. 3;Collège;BF-17642;Privé reconnu;2024-2025
COLLEGE PRIVE NOGLEM EVANGELIQUE;BF;Centre;OUAGADOUGOU;Collège;BF-17643;Privé reconnu;2024-2025
COLLEGE PRIVE NOTRE DAME DE KOLOGH-NABA;BF;Centre;OUAGADOUGOU;Collège;BF-17644;Privé reconnu;2024-2025
COLLEGE PRIVE NOTRE DAME DE L'ESPERANCE;BF;Centre;OUAGADOUGOU;Collège;BF-17645;Privé reconnu;2024-2025
COLLEGE PRIVE OPHEL;BF;Centre;OUAGADOUGOU;Collège;BF-17646;Privé reconnu;2024-2025
COLLEGE PRIVE OUAGA 3 S (EX LYCEE PRIVE DIMDOLOBSOM);BF;Centre;OUAGADOUGOU;Collège;BF-17647;Privé reconnu;2024-2025
COLLEGE PRIVE PANG YA WENDE;BF;Centre;OUAGADOUGOU;Collège;BF-17648;Privé reconnu;2024-2025
COLLEGE PRIVE PASS-YAM;BF;Centre;OUAGADOUGOU;Collège;BF-17649;Privé reconnu;2024-2025
COLLEGE PRIVE PEGDWENDE;BF;Centre;OUAGADOUGOU;Collège;BF-17650;Privé reconnu;2024-2025
COLLEGE PRIVE PHILAGORA;BF;Centre;OUAGADOUGOU;Collège;BF-17651;Privé reconnu;2024-2025
LYCEE PRIVE PIERRE DUPRET;BF;Centre;SAABA;Collège;BF-17652;Privé reconnu;2024-2025
COLLEGE PRIVE PROMOTION;BF;Centre;OUAGADOUGOU/ARRDT. 9;Collège;BF-17653;Privé reconnu;2024-2025
LYCEE PRIVE PROTESTANT DESASSEMBLES DE DIEU DE BOULMIOUGOU BARRAGE;BF;Centre;OUAGADOUGOU;Collège;BF-17654;Privé reconnu;2024-2025
COLLEGE PRIVE PROTESTANT DE OUAGADOUGOU;BF;Centre;OUAGADOUGOU;Collège;BF-17655;Privé reconnu;2024-2025
COLLEGE PRIVE RAYIMWENDE;BF;Centre;OUAGADOUGOU/ARRDT. 9;Collège;BF-17656;Privé reconnu;2024-2025
COLLEGE PRIVE RELWENDE;BF;Centre;OUAGADOUGOU;Collège;BF-17657;Privé reconnu;2024-2025
LYCEE PRIVE PAWEND-TAORE DE RIMKIETA (COLLEGE PRIVE SABIL EL NADJAH);BF;Centre;OUAGADOUGOU/ARRDT. 3;Collège;BF-17658;Privé reconnu;2024-2025
COLLEGE PRIVE SACRE COEUR;BF;Centre;OUAGADOUGOU;Collège;BF-17659;Privé reconnu;2024-2025
COLLEGE PRIVE SAGANDBKETA DE ZAGTOULI;BF;Centre;OUAGADOUGOU/ARRONDT. 7 SECTEUR 33;Collège;BF-17660;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT AUGUSTIN;BF;Centre;OUAGADOUGOU;Collège;BF-17661;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT BERNARD;BF;Centre;OUAGADOUGOU;Collège;BF-17662;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT JEAN;BF;Centre;OUAGADOUGOU;Collège;BF-17663;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT JEAN BAPTISTE DE LA SALLE;BF;Centre;OUAGADOUGOU;Collège;BF-17664;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT JUSTIN;BF;Centre;OUAGADOUGOU;Collège;BF-17665;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT MICHEL ARCHANGE;BF;Centre;OUAGADOUGOU;Collège;BF-17666;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT MOISE;BF;Centre;OUAGADOUGOU;Collège;BF-17667;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT TERTIUS;BF;Centre;OUAGADOUGOU;Collège;BF-17668;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE ELISABETH;BF;Centre;OUAGADOUGOU;Collège;BF-17669;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE HELENE;BF;Centre;OUAGADOUGOU;Collège;BF-17670;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE MARIE DE YAGMA;BF;Centre;OUAGADOUGOU;Collège;BF-17671;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE MARIE EUGENIE;BF;Centre;OUAGADOUGOU;Collège;BF-17672;Privé reconnu;2024-2025
LYCEE PRIVE SAINTE MARIE FAUSTINE;BF;Centre;OUAGADOUGOU;Collège;BF-17673;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE MONIQUE;BF;Centre;OUAGADOUGOU;Collège;BF-17674;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE RITA CARCIAS;BF;Centre;OUAGADOUGOU/ARRDT. 11;Collège;BF-17675;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTS ANNE ET JOACHIM;BF;Centre;OUAGADOUGOU;Collège;BF-17676;Privé reconnu;2024-2025
LYCEE PRIVE SAKANA;BF;Centre;OUAGADOUGOU/ARRONDT. 3 SECT. 15;Collège;BF-17677;Privé reconnu;2024-2025
COLLEGE PRIVE SAMORA M. MACHEL;BF;Centre;OUAGADOUGOU;Collège;BF-17678;Privé reconnu;2024-2025
COLLEGE PRIVE KEPLER (EX. COLLÈGE PRIVÉ WENKOUNI DE RAYONGO);BF;Centre;OUAGADOUGOU/ARRDT. 11;Collège;BF-17679;Privé reconnu;2024-2025
COLLEGE PRIVE SATI;BF;Centre;OUAGADOUGOU;Collège;BF-17680;Privé reconnu;2024-2025
LYCEE PRIVE SAVOIR PLUS;BF;Centre;OUAGADOUGOU/ARRDT. 5;Collège;BF-17681;Privé reconnu;2024-2025
COLLEGE PRIVE SCOB WEND BENEDO;BF;Centre;OUAGADOUGOU;Collège;BF-17682;Privé reconnu;2024-2025
COLLEGE PRIVE SIGUIAN;BF;Centre;OUAGADOUGOU;Collège;BF-17683;Privé reconnu;2024-2025
LYCEE PRIVE SION SHIMRI-SHEMIDA;BF;Centre;OUAGADOUGOU/ARRDT. 7;Collège;BF-17684;Privé reconnu;2024-2025
COLLEGE PRIVE SOLAIRE SUISSE;BF;Centre;OUAGADOUGOU;Collège;BF-17685;Privé reconnu;2024-2025
COLLEGE PRIVE SOMKIETTA;BF;Centre;OUAGADOUGOU;Collège;BF-17686;Privé reconnu;2024-2025
COLLEGE PRIVE TEEGWENDE;BF;Centre;OUAGADOUGOU;Collège;BF-17687;Privé reconnu;2024-2025
COLLEGE PRIVE TILGRE;BF;Centre;OUAGADOUGOU;Collège;BF-17688;Privé reconnu;2024-2025
COLLEGE PRIVE TOULNEMA;BF;Centre;OUAGADOUGOU;Collège;BF-17689;Privé reconnu;2024-2025
COLLEGE PRIVE UNION DES HOMMES INTEGRES DU BURKINA;BF;Centre;OUAGADOUGOU;Collège;BF-17690;Privé reconnu;2024-2025
COLLEGE PRIVE WELLY;BF;Centre;OUAGADOUGOU;Collège;BF-17691;Privé reconnu;2024-2025
