nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Takaya;NE;Agadez;DABAGA;École primaire;NE-107012029;Public;2021-2022
Tchissik;NE;Agadez;DABAGA;École primaire;NE-107012030;Public;2021-2022
Guirmat;NE;Agadez;DABAGA;École primaire;NE-107012031;Public;2021-2022
Assa;NE;Agadez;DABAGA;École primaire;NE-107012032;Public;2021-2022
Azangalan;NE;Agadez;DABAGA;École primaire;NE-107012033;Public;2021-2022
Tchigourouram;NE;Agadez;DABAGA;École primaire;NE-107012034;Public;2021-2022
Tifrighat 2;NE;Agadez;DABAGA;École primaire;NE-107012035;Public;2021-2022
Bidey/M;NE;Agadez;DABAGA;École primaire;NE-107012036;Public;2021-2022
Ghabda;NE;Agadez;DABAGA;École primaire;NE-107012037;Public;2021-2022
TchInwizni;NE;Agadez;DABAGA;École primaire;NE-107012038;Public;2021-2022
Kodri;NE;Agadez;DABAGA;École primaire;NE-107012039;Public;2021-2022
Inziryadan;NE;Agadez;DABAGA;École primaire;NE-107012040;Public;2021-2022
Assanaga;NE;Agadez;DABAGA;École primaire;NE-107012042;Public;2021-2022
Tagomast;NE;Agadez;DABAGA;École primaire;NE-107012043;Public;2021-2022
Dannat;NE;Agadez;DANNET;École primaire;NE-103022001;Public;2021-2022
Jikat;NE;Agadez;DANNET;École primaire;NE-103022002;Public;2021-2022
TCHITINTAGHAT/MEDERSA;NE;Agadez;DANNET;École primaire;NE-103022003;Public;2021-2022
IKALAN ZAGHARANE;NE;Agadez;DANNET;École primaire;NE-103022004;Public;2021-2022
ANOUMAKARAM (RTA);NE;Agadez;DANNET;École primaire;NE-103022005;Public;2021-2022
Fichat;NE;Agadez;DANNET;École primaire;NE-103022006;Public;2021-2022
MIZENE;NE;Agadez;DANNET;École primaire;NE-103022007;Public;2021-2022
Ziguiraw;NE;Agadez;DANNET;École primaire;NE-103022008;Public;2021-2022
Tarinkit;NE;Agadez;DANNET;École primaire;NE-103022009;Public;2021-2022
Abalajwad;NE;Agadez;DANNET;École primaire;NE-103022010;Public;2021-2022
Techilé/Medersa;NE;Agadez;DANNET;École primaire;NE-103022011;Public;2021-2022
ERIS N'TAGBA 1;NE;Agadez;DANNET;École primaire;NE-103022012;Public;2021-2022
Tezirfitik;NE;Agadez;DANNET;École primaire;NE-103022013;Public;2021-2022
Azar;NE;Agadez;DANNET;École primaire;NE-103022014;Public;2021-2022
ANOUZAGAGHAN;NE;Agadez;DANNET;École primaire;NE-103022016;Public;2021-2022
Egatarak;NE;Agadez;DANNET;École primaire;NE-103022017;Public;2021-2022
Oufoud;NE;Agadez;DANNET;École primaire;NE-103022018;Public;2021-2022
Telagh lagh;NE;Agadez;DANNET;École primaire;NE-103022019;Public;2021-2022
Dabouss;NE;Agadez;DANNET;École primaire;NE-103022020;Public;2021-2022
Tadente;NE;Agadez;DANNET;École primaire;NE-103022021;Public;2021-2022
Gadoss;NE;Agadez;DANNET;École primaire;NE-103022023;Public;2021-2022
Tchizamène;NE;Agadez;DANNET;École primaire;NE-103022024;Public;2021-2022
Akayass;NE;Agadez;DANNET;École primaire;NE-103022025;Public;2021-2022
Med M'bizgane;NE;Agadez;DANNET;École primaire;NE-103022026;Public;2021-2022
Ersin tagba 2;NE;Agadez;DANNET;École primaire;NE-103022027;Communautaire;2021-2022
Amalaw malaw/ Medersa;NE;Agadez;DANNET;École primaire;NE-103022028;Public;2021-2022
Med Acheki;NE;Agadez;DANNET;École primaire;NE-103022029;Public;2021-2022
Tanoumoughroute/Medersa;NE;Agadez;DANNET;École primaire;NE-103022030;Public;2021-2022
Amadou Laouel dit Edmond;NE;Agadez;DIRKOU;École primaire;NE-104022001;Public;2021-2022
Achinouma;NE;Agadez;DIRKOU;École primaire;NE-104022002;Public;2021-2022
Anèye;NE;Agadez;DIRKOU;École primaire;NE-104022003;Public;2021-2022
Chimindour centre;NE;Agadez;DIRKOU;École primaire;NE-104022004;Public;2021-2022
Argui;NE;Agadez;DIRKOU;École primaire;NE-104022005;Public;2021-2022
Emitchouma;NE;Agadez;DIRKOU;École primaire;NE-104022006;Public;2021-2022
Beza;NE;Agadez;DIRKOU;École primaire;NE-104022007;Public;2021-2022
Dirkou médersa;NE;Agadez;DIRKOU;École primaire;NE-104022008;Public;2021-2022
Dirkou Quartier;NE;Agadez;DIRKOU;École primaire;NE-104022009;Public;2021-2022
Latèye;NE;Agadez;DIRKOU;École primaire;NE-104022010;Public;2021-2022
Tchiwey;NE;Agadez;DIRKOU;École primaire;NE-104022011;Public;2021-2022
Chimindour médersa;NE;Agadez;DIRKOU;École primaire;NE-104022012;Public;2021-2022
Dirkou carré;NE;Agadez;DIRKOU;École primaire;NE-104022013;Public;2021-2022
DIRKOU Mougoudoum;NE;Agadez;DIRKOU;École primaire;NE-104022014;Public;2021-2022
Dirkou Est;NE;Agadez;DIRKOU;École primaire;NE-104022015;Public;2021-2022
Chirfa;NE;Agadez;DJADO;École primaire;NE-104032001;Public;2021-2022
Siguidine;NE;Agadez;DJADO;École primaire;NE-104032002;Public;2021-2022
Madama;NE;Agadez;DJADO;École primaire;NE-104032003;Public;2021-2022
Chaïbou Oumarou;NE;Agadez;FACHI;École primaire;NE-104042001;Public;2021-2022
Fachi Medersa;NE;Agadez;FACHI;École primaire;NE-104042002;Public;2021-2022
Djadjari;NE;Agadez;FACHI;École primaire;NE-104042003;Public;2021-2022
GOUGARAM;NE;Agadez;GOUGARAM;École primaire;NE-103012002;Public;2021-2022
KEL TELEDE II;NE;Agadez;GOUGARAM;École primaire;NE-103012007;Public;2021-2022
MAYATT;NE;Agadez;GOUGARAM;École primaire;NE-103012015;Public;2021-2022
TEGOUNOUT;NE;Agadez;GOUGARAM;École primaire;NE-103032019;Public;2021-2022
ARAGH;NE;Agadez;GOUGARAM;École primaire;NE-103012021;Public;2021-2022
EROUG;NE;Agadez;GOUGARAM;École primaire;NE-103012022;Public;2021-2022
AWIDARERE;NE;Agadez;GOUGARAM;École primaire;NE-103012025;Public;2021-2022
TAKRIZA;NE;Agadez;GOUGARAM;École primaire;NE-103012027;Public;2021-2022
ANEKER;NE;Agadez;GOUGARAM;École primaire;NE-103032028;Public;2021-2022
INTADAYWENE;NE;Agadez;GOUGARAM;École primaire;NE-103012029;Public;2021-2022
ANEIGHAR(ANIEGHAR);NE;Agadez;GOUGARAM;École primaire;NE-103012050;Public;2021-2022
ECHIGNAW;NE;Agadez;GOUGARAM;École primaire;NE-103012055;Public;2021-2022
ZORIKA;NE;Agadez;GOUGARAM;École primaire;NE-103012056;Public;2021-2022
TANOUT N'AWER;NE;Agadez;GOUGARAM;École primaire;NE-103032059;Public;2021-2022
TALLET;NE;Agadez;GOUGARAM;École primaire;NE-103032062;Public;2021-2022
AGHLY;NE;Agadez;GOUGARAM;École primaire;NE-103012064;Public;2021-2022
ELIGUE/Medersa;NE;Agadez;GOUGARAM;École primaire;NE-103012066;Public;2021-2022
ZILALAT/Medersa;NE;Agadez;GOUGARAM;École primaire;NE-103032072;Public;2021-2022
TAMAMMATE;NE;Agadez;GOUGARAM;École primaire;NE-103032073;Public;2021-2022
TORGUITE;NE;Agadez;GOUGARAM;École primaire;NE-103032008;Public;2021-2022
Iferouane publique;NE;Agadez;IFEROUANE;École primaire;NE-105012001;Public;2021-2022
Tin-telloust;NE;Agadez;IFEROUANE;École primaire;NE-105012002;Public;2021-2022
Agalal;NE;Agadez;IFEROUANE;École primaire;NE-105012003;Public;2021-2022
Souloufet;NE;Agadez;IFEROUANE;École primaire;NE-105012004;Public;2021-2022
Sidawat;NE;Agadez;IFEROUANE;École primaire;NE-105012005;Public;2021-2022
Iferouane médersa;NE;Agadez;IFEROUANE;École primaire;NE-105012006;Public;2021-2022
Ebourkoum;NE;Agadez;IFEROUANE;École primaire;NE-105012007;Public;2021-2022
Tchinfiniténe;NE;Agadez;IFEROUANE;École primaire;NE-105012008;Public;2021-2022
Tchistan;NE;Agadez;IFEROUANE;École primaire;NE-105012009;Public;2021-2022
Tadeck;NE;Agadez;IFEROUANE;École primaire;NE-105012010;Public;2021-2022
Awidarér;NE;Agadez;IFEROUANE;École primaire;NE-105012011;Public;2021-2022
Tefess;NE;Agadez;IFEROUANE;École primaire;NE-105012012;Public;2021-2022
Taghmert;NE;Agadez;IFEROUANE;École primaire;NE-105012013;Public;2021-2022
Tazorat;NE;Agadez;IFEROUANE;École primaire;NE-105012014;Public;2021-2022
Iferouane Nord;NE;Agadez;IFEROUANE;École primaire;NE-105012015;Public;2021-2022
Ziguilaw;NE;Agadez;IFEROUANE;École primaire;NE-105012016;Public;2021-2022
Etaghass;NE;Agadez;IFEROUANE;École primaire;NE-105012017;Public;2021-2022
Tarinkit;NE;Agadez;IFEROUANE;École primaire;NE-105012018;Public;2021-2022
Tchiyaran;NE;Agadez;IFEROUANE;École primaire;NE-105012019;Public;2021-2022
Obrassan;NE;Agadez;IFEROUANE;École primaire;NE-105012020;Public;2021-2022
Tezirzet/Awey;NE;Agadez;IFEROUANE;École primaire;NE-105012021;Public;2021-2022
Aneker;NE;Agadez;IFEROUANE;École primaire;NE-105012022;Public;2021-2022
Anouwacharan;NE;Agadez;IFEROUANE;École primaire;NE-105012023;Public;2021-2022
Iferouane Sud;NE;Agadez;IFEROUANE;École primaire;NE-105012024;Public;2021-2022
Iffiga;NE;Agadez;IFEROUANE;École primaire;NE-105012025;Public;2021-2022
Issinga;NE;Agadez;IFEROUANE;École primaire;NE-105012026;Public;2021-2022
N'wachagdé;NE;Agadez;IFEROUANE;École primaire;NE-105012027;Public;2021-2022
Takemoust;NE;Agadez;IFEROUANE;École primaire;NE-105012028;Public;2021-2022
Tebalagay;NE;Agadez;IFEROUANE;École primaire;NE-105012029;Public;2021-2022
Bojni/M;NE;Agadez;IFEROUANE;École primaire;NE-105012030;Public;2021-2022
Assaguid Chibba;NE;Agadez;INGALL;École primaire;NE-106012001;Public;2021-2022
Tchinzaghnane;NE;Agadez;INGALL;École primaire;NE-106012002;Public;2021-2022
Tiguidan Tagueyt;NE;Agadez;INGALL;École primaire;NE-106012003;Public;2021-2022
Asssaouass;NE;Agadez;INGALL;École primaire;NE-106012004;Public;2021-2022
Asman 2;NE;Agadez;INGALL;École primaire;NE-106012005;Public;2021-2022
Médersa Ingall;NE;Agadez;INGALL;École primaire;NE-106012006;Public;2021-2022
Injigrane;NE;Agadez;INGALL;École primaire;NE-106012007;Public;2021-2022
Tiguidan Adrar;NE;Agadez;INGALL;École primaire;NE-106012008;Public;2021-2022
Amataltal Bilingue;NE;Agadez;INGALL;École primaire;NE-106012009;Public;2021-2022
Ingall Qurtier;NE;Agadez;INGALL;École primaire;NE-106012010;Public;2021-2022
Sidiwalass;NE;Agadez;INGALL;École primaire;NE-106012011;Public;2021-2022
Tarazéna;NE;Agadez;INGALL;École primaire;NE-106012012;Public;2021-2022
Agaya;NE;Agadez;INGALL;École primaire;NE-106012013;Public;2021-2022
Aghabarghabar;NE;Agadez;INGALL;École primaire;NE-106012014;Public;2021-2022
Bazene;NE;Agadez;INGALL;École primaire;NE-106012015;Public;2021-2022
Injitane;NE;Agadez;INGALL;École primaire;NE-106012016;Public;2021-2022
Mararaba;NE;Agadez;INGALL;École primaire;NE-106012017;Public;2021-2022
Téguirwit;NE;Agadez;INGALL;École primaire;NE-106012018;Public;2021-2022
Tagadamat;NE;Agadez;INGALL;École primaire;NE-106012019;Public;2021-2022
Aboragh;NE;Agadez;INGALL;École primaire;NE-106012020;Public;2021-2022
Amentadente;NE;Agadez;INGALL;École primaire;NE-106012021;Public;2021-2022
Tagalalt;NE;Agadez;INGALL;École primaire;NE-106012022;Public;2021-2022
Fagochia;NE;Agadez;INGALL;École primaire;NE-106012024;Public;2021-2022
Tourouf ouest;NE;Agadez;INGALL;École primaire;NE-106012025;Public;2021-2022
Agogh 2;NE;Agadez;INGALL;École primaire;NE-106012026;Public;2021-2022
Amanzaghanine;NE;Agadez;INGALL;École primaire;NE-106012027;Public;2021-2022
Lazal;NE;Agadez;INGALL;École primaire;NE-106012028;Public;2021-2022
Ahaljan 3;NE;Agadez;INGALL;École primaire;NE-106012029;Public;2021-2022
Ingall Trad;NE;Agadez;INGALL;École primaire;NE-106012030;Public;2021-2022
Tigart;NE;Agadez;INGALL;École primaire;NE-106012031;Public;2021-2022
Foudouk Nato;NE;Agadez;INGALL;École primaire;NE-106012033;Public;2021-2022
Izalagazane;NE;Agadez;INGALL;École primaire;NE-106012035;Public;2021-2022
Tigindé 1;NE;Agadez;INGALL;École primaire;NE-106012036;Public;2021-2022
Tilmizalam 2;NE;Agadez;INGALL;École primaire;NE-106012037;Public;2021-2022
Torguit;NE;Agadez;INGALL;École primaire;NE-106012038;Public;2021-2022
Alakat;NE;Agadez;INGALL;École primaire;NE-106012039;Public;2021-2022
Assamaka;NE;Agadez;INGALL;École primaire;NE-106012040;Public;2021-2022
Emalolé;NE;Agadez;INGALL;École primaire;NE-106012041;Public;2021-2022
Tagdoumt;NE;Agadez;INGALL;École primaire;NE-106012042;Public;2021-2022
Tedbouk;NE;Agadez;INGALL;École primaire;NE-106012043;Public;2021-2022
Aborak;NE;Agadez;INGALL;École primaire;NE-106012044;Public;2021-2022
Médersa Dotchiri;NE;Agadez;INGALL;École primaire;NE-106012045;Public;2021-2022
Médersa Injigrane;NE;Agadez;INGALL;École primaire;NE-106012046;Public;2021-2022
Teyiss;NE;Agadez;INGALL;École primaire;NE-106012047;Public;2021-2022
Izeran Médersa;NE;Agadez;INGALL;École primaire;NE-106012048;Public;2021-2022
Métissene;NE;Agadez;INGALL;École primaire;NE-106012049;Public;2021-2022
Abajalalam;NE;Agadez;INGALL;École primaire;NE-106012050;Public;2021-2022
Roudou Albarka;NE;Agadez;INGALL;École primaire;NE-106012051;Public;2021-2022
Tabhot;NE;Agadez;INGALL;École primaire;NE-106012052;Public;2021-2022
Tadbeibeilate Assakamar;NE;Agadez;INGALL;École primaire;NE-106012053;Public;2021-2022
Tedniss;NE;Agadez;INGALL;École primaire;NE-106012054;Public;2021-2022
Azelik;NE;Agadez;INGALL;École primaire;NE-106012055;Public;2021-2022
Foudouk Hamadi;NE;Agadez;INGALL;École primaire;NE-106012056;Public;2021-2022
Golkorohi;NE;Agadez;INGALL;École primaire;NE-106012057;Public;2021-2022
Hamad Ahmed;NE;Agadez;INGALL;École primaire;NE-106012058;Public;2021-2022
Inwazab;NE;Agadez;INGALL;École primaire;NE-106012059;Public;2021-2022
Martaba;NE;Agadez;INGALL;École primaire;NE-106012061;Public;2021-2022
Sabon Gari 1;NE;Agadez;INGALL;École primaire;NE-106012062;Public;2021-2022
Tijitmalate;NE;Agadez;INGALL;École primaire;NE-106012063;Public;2021-2022
Anzoubaran;NE;Agadez;INGALL;École primaire;NE-106012064;Public;2021-2022
Inkoussoutane;NE;Agadez;INGALL;École primaire;NE-106012065;Public;2021-2022
Laghlagh;NE;Agadez;INGALL;École primaire;NE-106012066;Public;2021-2022
Tchinsakane;NE;Agadez;INGALL;École primaire;NE-106012067;Public;2021-2022
Teknawane 1(Fermée)/NON FONCTIONNELLE;NE;Agadez;INGALL;École primaire;NE-106012068;Public;2021-2022
Ebrouk;NE;Agadez;INGALL;École primaire;NE-106012069;Public;2021-2022
Tchimoumounene;NE;Agadez;INGALL;École primaire;NE-106012070;Public;2021-2022
Taghatchirt;NE;Agadez;INGALL;École primaire;NE-106012071;Public;2021-2022
Amataltal Médersa;NE;Agadez;INGALL;École primaire;NE-106012073;Public;2021-2022
Kirnache;NE;Agadez;INGALL;École primaire;NE-106012074;Public;2021-2022
Wanteljinte;NE;Agadez;INGALL;École primaire;NE-106012075;Public;2021-2022
ATRAK;NE;Agadez;INGALL;École primaire;NE-106012076;Public;2021-2022
Gassel Mogagaré;NE;Agadez;INGALL;École primaire;NE-106012079;Public;2021-2022
Innabizguine;NE;Agadez;INGALL;École primaire;NE-106012080;Public;2021-2022
Tabakate;NE;Agadez;INGALL;École primaire;NE-106012081;Public;2021-2022
Tabardak;NE;Agadez;INGALL;École primaire;NE-106012082;Public;2021-2022
Tanalher;NE;Agadez;INGALL;École primaire;NE-106012083;Public;2021-2022
Tchilout;NE;Agadez;INGALL;École primaire;NE-106012084;Public;2021-2022
Tchimagayane;NE;Agadez;INGALL;École primaire;NE-106012085;Public;2021-2022
Agogh Médersa;NE;Agadez;INGALL;École primaire;NE-106012086;Public;2021-2022
Ebrik Sud;NE;Agadez;INGALL;École primaire;NE-106012087;Public;2021-2022
Larayka Anouala;NE;Agadez;INGALL;École primaire;NE-106012090;Public;2021-2022
Tafadot;NE;Agadez;INGALL;École primaire;NE-106012091;Public;2021-2022
Takoukoute;NE;Agadez;INGALL;École primaire;NE-106012092;Public;2021-2022
Tchinwizezile;NE;Agadez;INGALL;École primaire;NE-106012093;Public;2021-2022
Timiyaut finitane;NE;Agadez;INGALL;École primaire;NE-106012094;Public;2021-2022
Aghabarghabar/med;NE;Agadez;INGALL;École primaire;NE-106012095;Public;2021-2022
Ankaf;NE;Agadez;INGALL;École primaire;NE-106012096;Public;2021-2022
Ingoursouma;NE;Agadez;INGALL;École primaire;NE-106012097;Public;2021-2022
Makankan;NE;Agadez;INGALL;École primaire;NE-106012099;Public;2021-2022
Sabon Gari 2;NE;Agadez;INGALL;École primaire;NE-106012100;Public;2021-2022
Taghatchirt Ciminti;NE;Agadez;INGALL;École primaire;NE-106012102;Public;2021-2022
Agatchirt;NE;Agadez;INGALL;École primaire;NE-106012103;Public;2021-2022
Facko;NE;Agadez;INGALL;École primaire;NE-106012105;Public;2021-2022
Igaran solofinine;NE;Agadez;INGALL;École primaire;NE-106012106;Public;2021-2022
Ingall Majema;NE;Agadez;INGALL;École primaire;NE-106012107;Public;2021-2022
Médersa Toudou;NE;Agadez;INGALL;École primaire;NE-106012108;Public;2021-2022
Oufoud;NE;Agadez;INGALL;École primaire;NE-106012109;Public;2021-2022
Rafia;NE;Agadez;INGALL;École primaire;NE-106012110;Public;2021-2022
Tan Tamate;NE;Agadez;INGALL;École primaire;NE-106012112;Public;2021-2022
Tchiloukoule;NE;Agadez;INGALL;École primaire;NE-106012113;Public;2021-2022
Tchinwikirwi;NE;Agadez;INGALL;École primaire;NE-106012114;Public;2021-2022
Teblelik;NE;Agadez;INGALL;École primaire;NE-106012115;Public;2021-2022
Teknawane 2;NE;Agadez;INGALL;École primaire;NE-106012116;Public;2021-2022
Wanbakane;NE;Agadez;INGALL;École primaire;NE-106012117;Public;2021-2022
Tagdoumt Médersa;NE;Agadez;INGALL;École primaire;NE-106012119;Public;2021-2022
Tigindé 2;NE;Agadez;INGALL;École primaire;NE-106012120;Public;2021-2022
Intrighdène;NE;Agadez;INGALL;École primaire;NE-106012126;Public;2021-2022
Tamighat;NE;Agadez;INGALL;École primaire;NE-106012127;Public;2021-2022
Tchinagarof;NE;Agadez;INGALL;École primaire;NE-106012128;Public;2021-2022
Tiguidan Tecum;NE;Agadez;INGALL;École primaire;NE-106012130;Public;2021-2022
Tabelot Centre;NE;Agadez;TABELOT;École primaire;NE-107022001;Public;2021-2022
Abardac/Talat;NE;Agadez;TABELOT;École primaire;NE-107022002;Public;2021-2022
Bagzan N'Amas;NE;Agadez;TABELOT;École primaire;NE-107022003;Public;2021-2022
Med/ Abardac;NE;Agadez;TABELOT;École primaire;NE-107022004;Public;2021-2022
Afassas Medersa;NE;Agadez;TABELOT;École primaire;NE-107022005;Public;2021-2022
Ebey Medersa;NE;Agadez;TABELOT;École primaire;NE-107022006;Public;2021-2022
Telawas Medersa;NE;Agadez;TABELOT;École primaire;NE-107022007;Public;2021-2022
Berger;NE;Agadez;TABELOT;École primaire;NE-107022008;Public;2021-2022
Atkaki 2;NE;Agadez;TABELOT;École primaire;NE-107022009;Public;2021-2022
Illiyalan;NE;Agadez;TABELOT;École primaire;NE-107022010;Public;2021-2022
Imin Nabaro;NE;Agadez;TABELOT;École primaire;NE-107022011;Public;2021-2022
Tewart;NE;Agadez;TABELOT;École primaire;NE-107022012;Public;2021-2022
Assakamour;NE;Agadez;TABELOT;École primaire;NE-107022013;Public;2021-2022
Inwajoud Intadene;NE;Agadez;TABELOT;École primaire;NE-107022014;Public;2021-2022
Medersa Tabelot;NE;Agadez;TABELOT;École primaire;NE-107022015;Public;2021-2022
Bagzam 2;NE;Agadez;TABELOT;École primaire;NE-107022016;Public;2021-2022
Aljouma;NE;Agadez;TABELOT;École primaire;NE-107022017;Public;2021-2022
Enfouk-Ouest;NE;Agadez;TABELOT;École primaire;NE-107022018;Public;2021-2022
Garmat;NE;Agadez;TABELOT;École primaire;NE-107022019;Public;2021-2022
Tassouma;NE;Agadez;TABELOT;École primaire;NE-107022020;Public;2021-2022
Tarbouna;NE;Agadez;TABELOT;École primaire;NE-107022021;Public;2021-2022
Banaga;NE;Agadez;TABELOT;École primaire;NE-107022022;Public;2021-2022
Nabaro Ouest;NE;Agadez;TABELOT;École primaire;NE-107022023;Public;2021-2022
Talhata;NE;Agadez;TABELOT;École primaire;NE-107022024;Public;2021-2022
Amerig;NE;Agadez;TABELOT;École primaire;NE-107022025;Public;2021-2022
Edaw-daw Affassas;NE;Agadez;TABELOT;École primaire;NE-107022026;Public;2021-2022
Inwajoud Intijit;NE;Agadez;TABELOT;École primaire;NE-107022027;Public;2021-2022
Barghot Ara;NE;Agadez;TABELOT;École primaire;NE-107022028;Public;2021-2022
Abardac 2;NE;Agadez;TABELOT;École primaire;NE-107022029;Public;2021-2022
Daw-Essili;NE;Agadez;TABELOT;École primaire;NE-107022030;Public;2021-2022
Intirzawen;NE;Agadez;TABELOT;École primaire;NE-107022031;Public;2021-2022
Tilliya;NE;Agadez;TABELOT;École primaire;NE-107022032;Public;2021-2022
Tadgha-Araghat;NE;Agadez;TABELOT;École primaire;NE-107022033;Public;2021-2022
Baouretan;NE;Agadez;TABELOT;École primaire;NE-107022034;Public;2021-2022
Egharghar;NE;Agadez;TABELOT;École primaire;NE-107022035;Public;2021-2022
Tassawat Nord;NE;Agadez;TABELOT;École primaire;NE-107022036;Public;2021-2022
Anoun Alher Medersa;NE;Agadez;TABELOT;École primaire;NE-107022037;Public;2021-2022
Anouzigrene;NE;Agadez;TABELOT;École primaire;NE-107022038;Public;2021-2022
Aroyen;NE;Agadez;TABELOT;École primaire;NE-107022039;Public;2021-2022
Intafonak;NE;Agadez;TABELOT;École primaire;NE-107022040;Public;2021-2022
Tamanit;NE;Agadez;TABELOT;École primaire;NE-107022041;Public;2021-2022
Barghot Timiyaw;NE;Agadez;TABELOT;École primaire;NE-107022042;Public;2021-2022
Tchinwet;NE;Agadez;TABELOT;École primaire;NE-107022043;Public;2021-2022
Talat Nejad;NE;Agadez;TABELOT;École primaire;NE-107022044;Public;2021-2022
Tassawat Sud;NE;Agadez;TABELOT;École primaire;NE-107022045;Public;2021-2022
Tassouma Med;NE;Agadez;TABELOT;École primaire;NE-107022046;Public;2021-2022
Nabaro Alwat;NE;Agadez;TABELOT;École primaire;NE-107022047;Public;2021-2022
Atkaki 1/Medersa;NE;Agadez;TABELOT;École primaire;NE-107022048;Public;2021-2022
Atkaki -Timil;NE;Agadez;TABELOT;École primaire;NE-107022049;Public;2021-2022
Zadan;NE;Agadez;TABELOT;École primaire;NE-107022050;Public;2021-2022
Aïssa;NE;Agadez;TABELOT;École primaire;NE-107022051;Public;2021-2022
Dakata;NE;Agadez;TABELOT;École primaire;NE-107022052;Public;2021-2022
Intchililène Inwajoud;NE;Agadez;TABELOT;École primaire;NE-107022053;Public;2021-2022
Okadédé;NE;Agadez;TABELOT;École primaire;NE-107022054;Public;2021-2022
Tabelot Toudou;NE;Agadez;TABELOT;École primaire;NE-107022055;Public;2021-2022
Azzel_ECOLE;NE;Agadez;TCHIROZERINE;École primaire;NE-107032001;Public;2021-2022
Tchiro-Mission;NE;Agadez;TCHIROZERINE;École primaire;NE-107032002;Privé;2021-2022
Taraouadji;NE;Agadez;TCHIROZERINE;École primaire;NE-107032003;Public;2021-2022
Attri NOMADE;NE;Agadez;TCHIROZERINE;École primaire;NE-107032005;Public;2021-2022
Anou-Araren 1;NE;Agadez;TCHIROZERINE;École primaire;NE-107032006;Public;2021-2022
Goofat/B A . Adambar;NE;Agadez;TCHIROZERINE;École primaire;NE-107032007;Public;2021-2022
Tchintabizguine;NE;Agadez;TCHIROZERINE;École primaire;NE-107032009;Public;2021-2022
Kourboubou;NE;Agadez;TCHIROZERINE;École primaire;NE-107032011;Public;2021-2022
Kanna 1;NE;Agadez;TCHIROZERINE;École primaire;NE-107032012;Public;2021-2022
Amdigra;NE;Agadez;TCHIROZERINE;École primaire;NE-107032017;Public;2021-2022
